14.39800|0.00080
18.79600|0.00074
23.19400|0.00077
27.59200|0.00174
31.99000|0.00313
36.38800|0.00304
40.78600|0.00691
45.18400|0.00411
49.58200|0.00330
53.98000|0.00192
58.37800|0.00037
62.77600|0.00058
67.17400|0.00080
71.57200|0.00204
75.97000|0.00243
80.36800|0.00226
84.76600|0.00152
89.16400|0.00055
93.56200|0.00025
97.96001|0.00026
102.35800|0.00107
106.75600|0.00071
111.15400|0.00096
115.55201|0.00120
119.95000|0.00129
124.34800|0.00116
128.74600|0.00046
133.14400|0.00022
137.54201|0.00049
141.94000|0.00058
146.33801|0.00079
150.73601|0.00070
155.13400|0.00056
159.53200|0.00068
163.92999|0.00070
168.32799|0.00064
172.72601|0.00023
177.12401|0.00099
181.52200|0.00075
185.92000|0.00039
190.31799|0.00050
194.71600|0.00073
199.11400|0.00112
203.51199|0.00060
207.91000|0.00058
212.30801|0.00082
216.70601|0.00074
221.10400|0.00057
225.50200|0.00068
229.89999|0.00053
234.29800|0.00047
238.69600|0.00064
243.09401|0.00071
247.49200|0.00080
251.89001|0.00069
256.28799|0.00074
260.68600|0.00066
265.08401|0.00014
269.48199|0.00060
273.88000|0.00073
278.27802|0.00060
282.67599|0.00055
287.07401|0.00055
291.47202|0.00022
295.87003|0.00056
300.26801|0.00109
304.66602|0.00055
309.06400|0.00052
313.46201|0.00055
317.86002|0.00054
322.25800|0.00065
326.65601|0.00066
331.05402|0.00069
335.45200|0.00045
339.85001|0.00027
344.24802|0.00036
348.64600|0.00034
353.04401|0.00069
357.44199|0.00071
361.84000|0.00070
366.23801|0.00055
370.63599|0.00050
375.03403|0.00048
379.43198|0.00037
383.83002|0.00039
388.22803|0.00047
392.62601|0.00042
397.02402|0.00047
401.42203|0.00049
405.82001|0.00044
410.21802|0.00051
414.61600|0.00049
419.01401|0.00065
423.41202|0.00078
427.81000|0.00092
432.20801|0.00097
436.60599|0.00082
441.00400|0.00096
445.40204|0.00089
449.79999|0.00117
454.19803|0.00071
458.59598|0.00053
462.99402|0.00042
467.39203|0.00040
471.79001|0.00029
476.18802|0.00063
480.58600|0.00071
484.98401|0.00041
489.38202|0.00030
493.78000|0.00026
498.17801|0.00025
502.57602|0.00012
506.97400|0.00006
511.37201|0.00015
515.77002|0.00021
520.16803|0.00022
524.56604|0.00033
528.96399|0.00015
533.36200|0.00030
537.76001|0.00047
542.15802|0.00050
546.55603|0.00034
